Effective Date,Local Code,Name (English),Section/Products,33 Sector(Code),33 Sector(name),17 Sector(Code),17 Sector(name),Size Code (New Index Series),Size (New Index Series),Ticker
20260228,4174,Appirits Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4174.T
20260228,4175,coly Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4175.T
20260228,4176,coconala Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4176.T
20260228,4177,"i-plug,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4177.T
20260228,4178,Sharing Innovations Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4178.T
20260228,4179,G-NEXT Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4179.T
20260228,4192,SpiderPlus & Co.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4192.T
20260228,4193,"Fabrica Holdings Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4193.T
20260228,4196,NEO MARKETING Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4196.T
20260228,4197,"ASMARQ Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4197.T
20260228,4198,"TENDA Co.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4198.T
20260228,4199,WonderPlanet Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4199.T
20260228,421A,"Movin' Strategic Career CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,421A.T
20260228,4222,"KODAMA CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4222.T
20260228,4224,LONSEAL CORPORATION,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4224.T
20260228,4231,TIGERS POLYMER CORPORATION,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4231.T
20260228,4234,"Sun A.Kaken Company,Limited",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4234.T
20260228,4235,"Ultrafabrics Holdings Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4235.T
20260228,4237,Fujipream Corporation,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4237.T
20260228,4238,"Miraial Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4238.T
20260228,423A,LION OFFICE PRODUCTS CORP.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,423A.T
20260228,4240,"CLUSTER TECHNOLOGY CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4240.T
20260228,4241,atect corporation,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4241.T
20260228,4242,TAKAGI SEIKO CORPORATION,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4242.T
20260228,4243,"NIX,INC.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4243.T
20260228,4245,"Daiki Axis Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4245.T
20260228,4247,"POVAL KOGYO CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4247.T
20260228,4248,"Takemoto Yohki Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4248.T
20260228,4255,THECOO Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4255.T
20260228,4256,"CYND Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4256.T
20260228,4258,AMIYA Corporation,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4258.T
20260228,4259,ExaWizards Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4259.T
20260228,4260,"Hybrid Technologies Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4260.T
20260228,4261,"AsiaQuest Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4261.T
20260228,4262,"NIFTY Lifestyle Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4262.T
20260228,4263,"SUSMED,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4263.T
20260228,4264,"SECURE,INC.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4264.T
20260228,4265,Institution for a Global Society Corporation,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4265.T
20260228,4270,BeeX Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4270.T
20260228,4274,"HOSOYA PYRO-ENGINEERING CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4274.T
20260228,4284,"SOLXYZ Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4284.T
20260228,4286,CL Holdings Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,4286.T
20260228,4287,JUST PLANNING INC.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4287.T
20260228,4288,"Asgent,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4288.T
20260228,428A,"Cypress Holdings Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,428A.T
20260228,4293,"SEPTENI HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,4293.T
20260228,4299,"HIMACS,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,4299.T
20260228,4308,J-Stream Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4308.T
20260228,4316,"BeMap,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4316.T
20260228,4317,Ray Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,4317.T
20260228,431A,"uSonar Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,431A.T
20260228,4320,"CE Holdings Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4320.T
20260228,4334,"YUKE'S Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4334.T
20260228,4335,"IPS HOLDINGS CO.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4335.T
20260228,4341,SEIRYO ELECTRIC CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,4341.T
20260228,4346,NEXYZ.Group Corporation,Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,4346.T
20260228,4347,Broadmedia Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,4347.T
20260228,4350,"MEDICAL SYSTEM NETWORK Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,4350.T
20260228,4351,YAMADA SERVICER SYNTHETIC OFFICE,Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,4351.T
20260228,4356,"APPLIED TECHNOLOGY CO.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4356.T
20260228,4360,"MANAC Chemical Partners Co.,Ltd",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4360.T
20260228,4361,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4361.T
20260228,4365,"MATSUMOTO YUSHI-SEIYAKU CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4365.T
20260228,4366,Daito Chemix Corporation,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4366.T
20260228,4367,"KOEI CHEMICAL COMPANY,LIMITED",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4367.T
20260228,436A,CyberSolutions Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,436A.T
20260228,4370,Mobilus Corporation,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4370.T
20260228,4371,Core Concept Technologies Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4371.T
20260228,4372,"YMIRLINK,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4372.T
20260228,4374,ROBOT PAYMENT INC.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4374.T
20260228,4375,Safie Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4375.T
20260228,4376,Kufu Company Holdings Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4376.T
20260228,4377,ONE CAREER Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4377.T
20260228,4378,CINC Corp.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4378.T
20260228,4379,Photosynth inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4379.T
20260228,4380,M - mart Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4380.T
20260228,4381,"BPLATS,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4381.T
20260228,4382,"HEROZ,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,4382.T
20260228,4386,"SIG Group Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4386.T
20260228,4387,"ZUU Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4387.T
20260228,4388,"AI,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4388.T
20260228,4389,"Property Data Bank,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4389.T
20260228,438A,"Infcurion,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,438A.T
20260228,4391,"Logizard Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4391.T
20260228,4393,"Bank of Innovation,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4393.T
20260228,4394,"eXmotion Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4394.T
20260228,4395,Accrete Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4395.T
20260228,4397,TeamSpirit Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4397.T
20260228,4398,"BroadBand Security,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4398.T
20260228,4404,"Miyoshi Oil & Fat Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,4404.T
20260228,4406,"New Japan Chemical Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4406.T
20260228,4409,"TOHO CHEMICAL INDUSTRY COMPANY,LIMITED",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4409.T
20260228,4412,"Science Arts,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4412.T
20260228,4414,"FLECT Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4414.T
20260228,4415,"BROAD ENTERPRISE CO.,LTD.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4415.T
20260228,4416,True Data Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4416.T
20260228,4417,Global Security Experts Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4417.T
20260228,4418,Japan Data Science Consortium Co.Ltd.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4418.T
20260228,4419,Finatext Holdings Ltd.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4419.T
20260228,441A,NE Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,441A.T
20260228,4420,"eSOL Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,4420.T
20260228,4421,"D.I.System Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4421.T
20260228,4422,VALUENEX Japan Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4422.T
20260228,4424,"Amazia,inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4424.T
20260228,4425,Kudan Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4425.T
20260228,4427,"EduLab,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4427.T
20260228,4428,sinops Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4428.T
20260228,4429,"Ricksoft Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4429.T
20260228,442A,"Classico,Inc.",Growth Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,442A.T
20260228,4430,"TOKAI SOFT CO.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4430.T
20260228,4431,"Smaregi,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4431.T
20260228,4434,"Serverworks Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,4434.T
20260228,4436,"MINKABU THE INFONOID,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4436.T
20260228,4437,"gooddays holdings,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4437.T
20260228,4438,Welby Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4438.T
20260228,4439,"TOUMEI CO.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4439.T
20260228,4440,WITZ Corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4440.T
20260228,4441,Tobila Systems Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4441.T
20260228,4442,"VALTES HOLDINGS CO.,LTD.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4442.T
20260228,4444,infoNet inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4444.T
20260228,4445,Living Technologies Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4445.T
20260228,4447,"PBsystems,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4447.T
20260228,4448,"kubell Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4448.T
20260228,4450,"Power Solutions,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4450.T
20260228,4463,"NICCA CHEMICAL CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4463.T
20260228,4464,SOFT99corporation,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4464.T
20260228,4465,"Niitaka Co., Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4465.T
20260228,446A,"Northsand,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,446A.T
20260228,4475,HENNGE K.K.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4475.T
20260228,4476,AI CROSS Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4476.T
20260228,4477,"BASE,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4477.T
20260228,4478,freee K.K.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4478.T
20260228,4479,"Makuake,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4479.T
20260228,4482,WILLs Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4482.T
20260228,4484,"LANCERS,INC.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4484.T
20260228,4486,Unite and Grow Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4486.T
20260228,4487,"Spacemarket,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4487.T
20260228,4488,AI inside Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4488.T
20260228,4490,VisasQ Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4490.T
20260228,4491,"Computer Management Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4491.T
20260228,4492,GENETEC CORPORATION,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4492.T
20260228,4493,"Cyber Security Cloud,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4493.T
20260228,4494,Vario Secure Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4494.T
20260228,4495,"i Cubed Systems,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4495.T
20260228,4496,Commerce One Holdings Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4496.T
20260228,4498,"Cybertrust Japan Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4498.T
20260228,4499,"Speee,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,4499.T
20260228,4512,"WAKAMOTO PHARMACEUTICAL CO.,LTD.",Standard Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4512.T
20260228,4524,"MORISHITA JINTAN CO.,LTD.",Standard Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4524.T
20260228,4531,"Yuki Gosei Kogyo Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,4531.T
20260228,4539,"NIPPON CHEMIPHAR CO.,LTD.",Standard Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4539.T
20260228,4556,"KAINOS Laboratories,Inc.",Standard Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4556.T
20260228,4558,"CHUKYO IYAKUHIN CO.,LTD.",Standard Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4558.T
20260228,4563,"AnGes,Inc.",Growth Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4563.T
20260228,4564,"OncoTherapy Science,Inc.",Growth Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,-,4564.T
20260228,456A,HUMAN MADE Inc.,Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,456A.T
